product_id,brand,category,sub_category,mrp
594,Biotique,Personal Care,Lipstick,3995.65
595,Biotique,Personal Care,Deodorant,4373.02
596,The Body Shop,Fragrance,Body Lotion,4439.34
597,The Body Shop,,Serum,1087.71
598,Lakme,Personal Care,Foundation,2010.16
599,Pond's,Skincare,Moisturizer,2997.58
600,,Skincare,Mascara,186.63
601,Biotique,Makeup,Mascara,2764.26
602,Biotique,Fragrance,Face Wash,4566.62
603,Pond's,Personal Care,Serum,4874.8
604,Pond's,Makeup,Body Lotion,1490.01
605,Maybelline,Haircare,Hair Mask,3124.23
606,The Body Shop,Personal Care,Hair Mask,4647.22
607,,Personal Care,Body Lotion,1224.12
608,L'Oreal,Personal Care,Perfume,551.33
609,WOW Skin Science,Haircare,Mascara,813.74
610,Biotique,Skincare,Foundation,
611,Mamaearth,Haircare,Serum,4570.46
612,Maybelline,Makeup,Soap,632.18
613,Mamaearth,Haircare,Moisturizer,3619.94
614,Pond's,Personal Care,Shampoo,4381.29
615,Maybelline,Fragrance,Compact,3209.48
616,L'Oreal,Haircare,Shampoo,1043.86
617,Forest Essentials,Skincare,Conditioner,3200.4
618,Forest Essentials,Haircare,Perfume,3841.25
619,Forest Essentials,Skincare,Perfume,4165.67
620,The Body Shop,Makeup,Body Lotion,85.76
621,L'Oreal,Skincare,Serum,4314.45
622,Pond's,Personal Care,Shampoo,4894.69
623,WOW Skin Science,Fragrance,Serum,1337.15
624,Mamaearth,Makeup,Body Mist,4787.79
625,Biotique,,Face Wash,3954.52
626,Nykaa Naturals,Makeup,Soap,4313.63
627,,Haircare,Conditioner,3396.33
628,Maybelline,Fragrance,Deodorant,2015.27
629,Lakme,Haircare,Soap,3830.77
630,Lakme,Personal Care,Sanitizer,2200.39
631,Biotique,Personal Care,Body Lotion,4424.75
632,Nykaa Naturals,Personal Care,Moisturizer,4872.69
633,Pond's,,Body Mist,4480.81
634,Lakme,Fragrance,Eyeliner,113.04
635,Lakme,Personal Care,Perfume,1742.01
636,L'Oreal,Skincare,Shampoo,3618.69
637,Himalaya,Makeup,Mascara,3301.86
638,Lakme,Skincare,,3529.6
639,The Body Shop,Fragrance,Perfume,4384.78
640,Lakme,Fragrance,Mascara,728.73
641,Forest Essentials,Makeup,Sanitizer,3569.29
642,The Body Shop,Haircare,Foundation,1471.17
643,Maybelline,Haircare,Perfume,3728.63
644,Himalaya,Fragrance,Compact,2845.01
645,Pond's,Makeup,Hair Mask,3404.19
646,Himalaya,Skincare,,3036.84
647,Mamaearth,Fragrance,Body Mist,661.52
648,Maybelline,Haircare,Handwash,1248.55
649,Biotique,Makeup,Lipstick,3438.98
650,Lakme,Fragrance,Hair Mask,1311.89
651,The Body Shop,,,275.87
652,Pond's,Fragrance,Lipstick,
653,Maybelline,Fragrance,Perfume,4386.71
654,,Personal Care,Body Mist,1704.42
655,Maybelline,Personal Care,,469.74
656,Nykaa Naturals,Personal Care,Oil,2845.87
657,Himalaya,Skincare,Compact,1068.02
658,L'Oreal,Makeup,Handwash,813.93
659,Maybelline,Fragrance,Shampoo,3253.14
660,Lakme,Makeup,,820.4
661,The Body Shop,Personal Care,Moisturizer,2918.17
662,Lakme,Fragrance,Shampoo,4057.69
663,L'Oreal,Personal Care,Perfume,789.21
664,Nivea,Fragrance,Perfume,98.64
665,Pond's,Fragrance,Soap,4460.57
666,Maybelline,Personal Care,Eyeliner,3362.03
667,Forest Essentials,Personal Care,Deodorant,261.4
668,Forest Essentials,Fragrance,Serum,1928.13
669,Nivea,Haircare,Mascara,1646.1
670,L'Oreal,Fragrance,Handwash,632.6
671,Maybelline,Haircare,Deodorant,2147.0
672,Himalaya,Skincare,Shampoo,3828.3
673,WOW Skin Science,Makeup,Serum,3845.2
674,Mamaearth,Fragrance,Handwash,2055.28
675,Pond's,Fragrance,Compact,2132.13
676,Nivea,Personal Care,Compact,844.12
677,Nivea,Personal Care,Handwash,576.49
678,The Body Shop,Skincare,Soap,4002.64
679,WOW Skin Science,,Oil,1178.72
680,Mamaearth,Personal Care,Shampoo,3357.02
681,Pond's,Haircare,Face Wash,968.15
682,Forest Essentials,Personal Care,Perfume,2707.74
683,L'Oreal,Fragrance,,1118.21
684,Nivea,Makeup,Body Mist,2849.13
685,Nykaa Naturals,Makeup,Mascara,3737.79
686,Lakme,Haircare,Perfume,4738.64
687,Mamaearth,Haircare,Sunscreen,1050.43
688,WOW Skin Science,Personal Care,Soap,838.26
689,Maybelline,Fragrance,Serum,247.88
690,WOW Skin Science,,Sunscreen,4613.98
691,Himalaya,Fragrance,Foundation,4516.01
692,Nykaa Naturals,Haircare,Soap,4291.14
693,WOW Skin Science,Fragrance,Serum,4480.68
694,Lakme,Skincare,,234.14
695,Nivea,Haircare,Conditioner,4981.51
696,Pond's,Fragrance,Body Mist,432.25
697,L'Oreal,Haircare,Compact,4806.83
698,WOW Skin Science,Fragrance,Face Wash,605.39
699,Pond's,Skincare,Deodorant,3156.68
700,Nykaa Naturals,Makeup,Face Wash,616.07
701,WOW Skin Science,Personal Care,Body Mist,2455.25
702,,Fragrance,Conditioner,1287.89
703,Nykaa Naturals,Haircare,Sanitizer,2540.37
704,The Body Shop,Personal Care,Serum,752.25
705,Pond's,Personal Care,,110.2
706,Maybelline,Haircare,Conditioner,
707,Nivea,Fragrance,Deodorant,304.34
708,Pond's,Fragrance,Face Wash,2777.48
709,Lakme,Makeup,Foundation,129.51
710,Mamaearth,Haircare,Sunscreen,3179.98
711,Lakme,,Compact,4441.04
712,Pond's,Personal Care,,3094.8
713,The Body Shop,Skincare,Sanitizer,811.7
714,Forest Essentials,Skincare,Conditioner,3656.2
715,Nivea,Skincare,Body Lotion,1886.66
716,Lakme,Haircare,Lipstick,3670.2
717,Nivea,Personal Care,,3838.13
718,Biotique,Fragrance,Hair Mask,1635.08
719,The Body Shop,Makeup,,3404.4
720,Lakme,Haircare,Serum,2225.52
721,Forest Essentials,Makeup,,2569.82
722,Himalaya,Haircare,Serum,2967.06
723,Lakme,,Serum,
724,WOW Skin Science,Skincare,Mascara,1070.46
725,Lakme,Personal Care,,843.9
726,Lakme,Skincare,,294.49
727,L'Oreal,Makeup,Conditioner,1800.1
728,Himalaya,Skincare,Handwash,2552.4
729,Lakme,Personal Care,Eyeliner,4334.12
730,Nykaa Naturals,Fragrance,Soap,715.99
731,Pond's,Personal Care,Soap,4201.13
732,Himalaya,Fragrance,Mascara,2249.39
733,,Fragrance,Handwash,3241.26
734,Forest Essentials,Personal Care,Body Mist,3111.68
735,The Body Shop,Personal Care,Foundation,130.95
736,Maybelline,Skincare,Deodorant,3301.35
737,Lakme,Personal Care,Sanitizer,4518.9
738,Himalaya,Personal Care,Hair Mask,3117.21
739,,Skincare,,3595.0
740,Nykaa Naturals,Fragrance,Body Lotion,4371.1
741,Himalaya,,Foundation,2352.39
742,The Body Shop,Skincare,Handwash,2947.97
743,Maybelline,Skincare,Deodorant,2621.38
744,Forest Essentials,Makeup,Conditioner,4555.23
745,Nykaa Naturals,Haircare,Conditioner,
746,Lakme,Fragrance,Serum,3195.85
747,WOW Skin Science,Fragrance,Body Mist,968.33
748,Biotique,Makeup,,3285.42
749,The Body Shop,Haircare,,2586.64
750,Mamaearth,Skincare,Moisturizer,2539.65
751,Biotique,Haircare,Mask,110.01
752,Pond's,Fragrance,Face Wash,4643.64
753,Lakme,Skincare,Conditioner,482.19
754,Forest Essentials,Skincare,Body Mist,4663.07
755,Lakme,Makeup,Handwash,537.22
756,Nykaa Naturals,Haircare,Soap,4162.1
757,,Fragrance,Perfume,201.64
758,Lakme,Fragrance,Serum,
759,Himalaya,Personal Care,Deodorant,2898.12
760,Nykaa Naturals,Personal Care,Deodorant,3774.01
761,WOW Skin Science,Personal Care,Serum,2682.46
762,Nivea,Skincare,Perfume,4416.29
763,Biotique,Makeup,Perfume,1988.05
764,Biotique,Personal Care,Body Mist,2736.3
765,Lakme,Personal Care,Mascara,2055.0
766,WOW Skin Science,Haircare,Face Wash,4939.85
767,L'Oreal,Makeup,Perfume,4351.45
768,L'Oreal,,Sanitizer,1460.58
769,L'Oreal,Skincare,Face Wash,4357.68
770,Forest Essentials,Personal Care,Moisturizer,3634.31
771,Biotique,Fragrance,Sanitizer,3308.34
772,Mamaearth,Skincare,Moisturizer,1493.62
773,Forest Essentials,Makeup,Deodorant,3530.61
774,L'Oreal,Personal Care,Eyeliner,1633.24
775,Lakme,Makeup,Foundation,489.9
776,Pond's,Fragrance,Body Lotion,1738.95
777,L'Oreal,Makeup,Conditioner,4395.52
778,L'Oreal,Makeup,Lipstick,3956.75
779,WOW Skin Science,Haircare,Perfume,2284.75
780,Nivea,Skincare,Serum,4067.69
781,Lakme,Haircare,Mascara,3880.27
782,WOW Skin Science,Makeup,Deodorant,4102.38
783,Lakme,Haircare,Moisturizer,207.78
784,Maybelline,Makeup,Deodorant,3771.13
785,Himalaya,Personal Care,Perfume,
786,Nivea,Fragrance,,581.22
787,Himalaya,Skincare,Serum,1218.57
788,Maybelline,Haircare,Soap,1814.31
789,L'Oreal,Makeup,Body Mist,4614.06
790,Forest Essentials,Skincare,Sunscreen,3442.24
791,Pond's,Makeup,Eyeliner,1990.2
792,L'Oreal,Personal Care,Sunscreen,1060.57
793,The Body Shop,Personal Care,Lipstick,
794,Nivea,Fragrance,Moisturizer,425.09
795,The Body Shop,Haircare,Compact,4849.72
796,Maybelline,Personal Care,Body Lotion,1684.9
797,Forest Essentials,Fragrance,Lipstick,2726.96
798,L'Oreal,Personal Care,Deodorant,4642.94
799,Forest Essentials,Makeup,Eyeliner,4380.69
800,L'Oreal,Personal Care,Deodorant,4340.75
801,Biotique,Fragrance,Serum,4337.17
802,The Body Shop,Personal Care,Mascara,2231.05
803,Pond's,Fragrance,Serum,3128.84
804,Himalaya,Haircare,Body Mist,2224.2
805,Lakme,Fragrance,Moisturizer,3506.92
806,,Haircare,Mask,3717.24
807,,Fragrance,Sanitizer,4936.12
808,Maybelline,Skincare,Mascara,3519.37
809,The Body Shop,Personal Care,Hair Mask,3254.13
810,L'Oreal,Fragrance,Lipstick,2700.08
811,Pond's,Fragrance,Body Mist,1282.19
812,Nykaa Naturals,Makeup,Mask,
813,Lakme,Fragrance,Compact,4806.15
814,Lakme,Makeup,Shampoo,3192.5
815,,Skincare,Mask,1892.26
816,Nivea,Skincare,Conditioner,634.08
817,WOW Skin Science,,Perfume,2612.28
818,Maybelline,Personal Care,Perfume,1023.05
819,Lakme,Makeup,Deodorant,348.64
820,Pond's,Skincare,Serum,362.71
821,L'Oreal,Makeup,Foundation,1541.9
822,Nivea,Personal Care,Body Lotion,368.27
823,,Haircare,Moisturizer,2389.15
824,Lakme,Makeup,Shampoo,3598.5
825,WOW Skin Science,Skincare,Sanitizer,3830.74
826,Mamaearth,Haircare,Hair Mask,4654.38
827,The Body Shop,Skincare,Compact,3519.33
828,L'Oreal,Haircare,Sanitizer,346.36
829,Forest Essentials,Makeup,Moisturizer,4608.83
830,The Body Shop,Personal Care,Body Lotion,438.49
831,Nykaa Naturals,Haircare,Body Mist,1664.7
832,Mamaearth,Skincare,Body Mist,4988.39
833,WOW Skin Science,Fragrance,Hair Mask,3571.85
834,Biotique,Personal Care,Body Lotion,998.03
835,Nivea,Skincare,Foundation,3098.7
836,Pond's,Makeup,Body Mist,1671.46
837,Biotique,Haircare,Serum,921.33
838,Nykaa Naturals,Skincare,Sanitizer,3221.87
839,Lakme,,Compact,3415.03
840,Himalaya,Fragrance,Serum,
841,Himalaya,Fragrance,Shampoo,652.51
842,Nykaa Naturals,Fragrance,Handwash,1387.92
843,,Skincare,Body Lotion,3843.1
844,Forest Essentials,Skincare,Foundation,1670.98
845,Forest Essentials,Makeup,Mask,253.35
846,Nykaa Naturals,Haircare,Sanitizer,2058.68
847,Nivea,Skincare,Foundation,2178.89
848,Himalaya,Makeup,Eyeliner,2635.85
849,Nykaa Naturals,Personal Care,Foundation,2394.86
850,The Body Shop,Makeup,Hair Mask,4774.2
851,L'Oreal,Makeup,Body Lotion,3129.47
852,WOW Skin Science,Haircare,Body Mist,3053.98
853,L'Oreal,Haircare,,3254.13
854,Pond's,Fragrance,Eyeliner,184.35
855,Maybelline,Makeup,Face Wash,3782.95
856,The Body Shop,Fragrance,Soap,120.8
857,Mamaearth,Haircare,Hair Mask,2928.9
858,Himalaya,Fragrance,Oil,4101.84
859,,Skincare,Body Lotion,1640.53
860,Nivea,Makeup,Shampoo,3994.47
861,Lakme,Skincare,Serum,831.79
862,Forest Essentials,Fragrance,Compact,4404.71
863,Mamaearth,Haircare,Deodorant,1815.75
864,The Body Shop,Makeup,Mask,408.47
865,Maybelline,Makeup,Foundation,79.47
866,Himalaya,Skincare,Mascara,3403.67
867,Pond's,Skincare,Deodorant,773.27
868,WOW Skin Science,Makeup,Handwash,814.86
869,,Haircare,Eyeliner,4334.35
870,Lakme,Personal Care,Conditioner,2239.68
871,Pond's,Personal Care,Oil,4446.15
872,L'Oreal,Fragrance,Mascara,332.68
873,Biotique,Personal Care,Lipstick,1191.41
874,Mamaearth,Haircare,Deodorant,4268.84
875,WOW Skin Science,Personal Care,Body Lotion,1679.77
876,Mamaearth,Fragrance,Moisturizer,3728.11
877,Nykaa Naturals,Haircare,Shampoo,3288.22
878,Nivea,Personal Care,Body Mist,884.72
879,Pond's,Makeup,Oil,4411.6
880,Himalaya,Haircare,Mascara,1260.3
881,WOW Skin Science,Haircare,Mask,4779.27
882,Lakme,Haircare,Sunscreen,1900.61
883,Nykaa Naturals,Fragrance,Conditioner,4781.43
884,The Body Shop,Fragrance,Body Lotion,3300.65
885,Mamaearth,Fragrance,Serum,3867.46
886,Forest Essentials,Skincare,Moisturizer,2528.09
887,Biotique,Skincare,Shampoo,4741.72
888,Nykaa Naturals,Haircare,Sanitizer,4793.65
889,Mamaearth,Fragrance,Moisturizer,594.01
890,The Body Shop,Haircare,Body Lotion,2720.98
891,WOW Skin Science,Haircare,Shampoo,4450.45
892,Biotique,Makeup,Body Lotion,3338.31
893,Biotique,Haircare,Shampoo,
894,L'Oreal,Fragrance,Serum,2636.26
895,Nivea,Haircare,Soap,3673.93
896,Forest Essentials,Makeup,Deodorant,2429.25
897,Lakme,Personal Care,Moisturizer,1334.18
898,The Body Shop,Fragrance,Foundation,4090.32
899,L'Oreal,Personal Care,Hair Mask,4656.99
900,L'Oreal,Fragrance,Oil,1164.72
901,Forest Essentials,Fragrance,Serum,3356.14
902,Biotique,Personal Care,Lipstick,3682.91
903,Mamaearth,Makeup,Perfume,
904,Nykaa Naturals,Makeup,Shampoo,1984.49
905,Biotique,Personal Care,Lipstick,1733.57
906,L'Oreal,Fragrance,Moisturizer,1391.34
907,Nykaa Naturals,Skincare,Soap,2935.88
908,Himalaya,Skincare,Deodorant,530.22
909,Maybelline,Skincare,Eyeliner,586.35
910,Mamaearth,Makeup,Lipstick,1826.4
911,Lakme,Fragrance,Serum,1990.62
912,Pond's,Makeup,Soap,1373.06
913,L'Oreal,Haircare,Perfume,2008.16
914,Mamaearth,Haircare,Lipstick,4587.22
915,WOW Skin Science,Skincare,Oil,4115.59
916,The Body Shop,,Moisturizer,4498.51
917,,Haircare,Lipstick,150.78
918,Himalaya,,Handwash,751.53
919,Maybelline,Personal Care,Hair Mask,715.36
920,Biotique,Haircare,Perfume,1988.11
921,Forest Essentials,Fragrance,Serum,2171.53
922,Nivea,Haircare,Foundation,2912.6
923,Mamaearth,Skincare,,1520.92
924,Pond's,Fragrance,Deodorant,1726.34
925,Pond's,Makeup,Serum,868.2
926,Pond's,Personal Care,Shampoo,665.83
927,WOW Skin Science,Makeup,Oil,4357.32
928,WOW Skin Science,Personal Care,,4133.87
929,Mamaearth,Skincare,Eyeliner,4446.24
930,Lakme,Personal Care,Oil,2003.27
931,The Body Shop,Haircare,Body Mist,600.45
932,Lakme,Makeup,Body Lotion,2884.9
933,Mamaearth,Makeup,Sunscreen,4632.3
934,Nykaa Naturals,Skincare,Hair Mask,2953.5
935,Nivea,Personal Care,Lipstick,4442.23
936,Maybelline,Makeup,Perfume,1636.17
937,Nivea,Skincare,,960.96
938,Himalaya,Haircare,Oil,919.29
939,Mamaearth,,,1966.94
940,L'Oreal,Makeup,Eyeliner,4036.14
941,Maybelline,Skincare,Mascara,537.11
942,Forest Essentials,Personal Care,Sanitizer,1931.39
943,WOW Skin Science,Personal Care,Oil,2544.16
944,Forest Essentials,Personal Care,Moisturizer,4011.95
945,Himalaya,Haircare,Sunscreen,233.82
946,Forest Essentials,Fragrance,Compact,
947,L'Oreal,Skincare,Face Wash,4595.09
948,Biotique,Fragrance,Shampoo,2420.97
949,Maybelline,Fragrance,Sanitizer,579.3
950,Nivea,Makeup,Compact,4070.65
951,Himalaya,Haircare,Sunscreen,1124.74
952,L'Oreal,Makeup,Serum,1002.0
953,L'Oreal,Fragrance,Perfume,3247.45
954,Lakme,Personal Care,Body Lotion,1717.42
955,Mamaearth,Skincare,Deodorant,1390.83
956,Himalaya,Personal Care,Hair Mask,2010.36
957,Himalaya,Personal Care,Handwash,3012.42
958,The Body Shop,Haircare,Eyeliner,2950.06
959,Lakme,Makeup,Soap,1266.04
960,The Body Shop,Makeup,Body Mist,590.55
961,Biotique,Fragrance,Hair Mask,542.68
962,Nykaa Naturals,Haircare,Sanitizer,4589.24
963,Himalaya,Makeup,Body Mist,3586.72
964,WOW Skin Science,Fragrance,Soap,2059.66
965,WOW Skin Science,Haircare,Moisturizer,835.03
966,Maybelline,Personal Care,Deodorant,997.35
967,Himalaya,Haircare,Sanitizer,3846.29
968,Himalaya,Skincare,Perfume,3542.42
969,Lakme,Makeup,,1435.56
970,The Body Shop,Makeup,Moisturizer,2348.31
971,Maybelline,Skincare,Mask,4820.78
972,Lakme,Personal Care,Body Mist,2550.22
973,Maybelline,,Sunscreen,
974,Mamaearth,Fragrance,Lipstick,2742.08
975,Himalaya,Haircare,Eyeliner,2469.54
976,Biotique,Makeup,Sanitizer,4308.55
977,Forest Essentials,Skincare,,3178.45
978,Biotique,Skincare,Sunscreen,287.59
979,Nykaa Naturals,Haircare,Hair Mask,2412.31
980,The Body Shop,Fragrance,Soap,3092.21
981,Lakme,Haircare,Compact,4000.99
982,Nivea,Haircare,Oil,116.29
983,Maybelline,,Sanitizer,3111.02
984,Mamaearth,Fragrance,Face Wash,1335.07
985,Pond's,Skincare,Eyeliner,3581.53
986,Lakme,Makeup,,3022.58
987,L'Oreal,Personal Care,Deodorant,3407.25
988,Maybelline,Haircare,Deodorant,
989,Pond's,Fragrance,Perfume,814.06
990,L'Oreal,Fragrance,Compact,3643.27
991,Lakme,Fragrance,Perfume,454.91
992,L'Oreal,Haircare,Deodorant,3435.3
993,Maybelline,Makeup,Face Wash,4721.86
994,Nivea,Skincare,Body Mist,2324.88
995,L'Oreal,Haircare,Face Wash,4977.74
996,Maybelline,Personal Care,Perfume,4171.58
997,Nivea,Skincare,Mascara,4324.29
998,Nivea,Skincare,Foundation,526.45
999,Lakme,Personal Care,Handwash,3459.93
1000,The Body Shop,Personal Care,Face Wash,339.25
1001,Biotique,Fragrance,Soap,2396.97
1002,Nivea,Skincare,Eyeliner,4207.34
1003,Mamaearth,Fragrance,Oil,2271.76
1004,Lakme,Personal Care,Serum,504.56
1005,WOW Skin Science,Makeup,Deodorant,4595.85
1006,Forest Essentials,Haircare,Lipstick,2694.98
1007,L'Oreal,Makeup,,1621.72
1008,Nivea,Skincare,Sanitizer,1282.59
1009,Lakme,Haircare,Mask,1663.56
1010,Biotique,Fragrance,Sanitizer,2934.84
1011,Nivea,Skincare,Serum,3949.5
1012,Nykaa Naturals,Personal Care,Eyeliner,1505.79
1013,Maybelline,Skincare,Handwash,1987.32
1014,Forest Essentials,Haircare,Face Wash,1108.23
1015,Lakme,Haircare,Hair Mask,2350.65
1016,Forest Essentials,Makeup,Handwash,3160.91
1017,Forest Essentials,Skincare,Face Wash,3078.98
1018,Forest Essentials,Personal Care,,
1019,The Body Shop,Haircare,Foundation,1523.29
1020,Himalaya,Makeup,Serum,1291.44
1021,Nykaa Naturals,Haircare,Body Mist,338.51
1022,Mamaearth,Haircare,Foundation,3151.03
1023,L'Oreal,Skincare,Conditioner,2803.07
1024,,Fragrance,Perfume,332.94
1025,Mamaearth,Fragrance,Foundation,2853.6
1026,Nykaa Naturals,Fragrance,Perfume,567.76
1027,The Body Shop,Skincare,Serum,1661.98
1028,Mamaearth,Skincare,Moisturizer,4465.65
1029,The Body Shop,Fragrance,Mascara,4309.45
1030,Nykaa Naturals,Fragrance,Eyeliner,1283.57
1031,Himalaya,Haircare,Shampoo,2976.91
1032,,Personal Care,Perfume,
1033,Lakme,Skincare,Moisturizer,1690.6
1034,Nykaa Naturals,Haircare,Perfume,2499.18
1035,Mamaearth,Skincare,Shampoo,234.98
1036,The Body Shop,Haircare,Oil,4705.6
1037,Nivea,Skincare,Foundation,4061.83
1038,Nykaa Naturals,Personal Care,Conditioner,3964.97
1039,L'Oreal,Personal Care,Face Wash,4519.11
1040,Pond's,Personal Care,Serum,4809.01
1041,Nykaa Naturals,Skincare,Lipstick,2318.04
1042,Mamaearth,Makeup,Face Wash,
1043,Mamaearth,Personal Care,Sanitizer,4719.86
1044,The Body Shop,Fragrance,Sanitizer,1236.47
1045,Maybelline,Haircare,Deodorant,4994.63
1046,Pond's,Skincare,Oil,3262.82
1047,Himalaya,Skincare,Oil,2025.11
1048,L'Oreal,Personal Care,Oil,1701.84
1049,Forest Essentials,Skincare,Oil,362.08
1050,,Personal Care,Serum,4149.96
1051,Nivea,Haircare,Eyeliner,2371.94
1052,Mamaearth,Makeup,Hair Mask,573.53
1053,The Body Shop,Makeup,Compact,3300.6
1054,Mamaearth,Skincare,Sanitizer,1868.06
1055,Biotique,Skincare,Serum,2190.9
1056,L'Oreal,Haircare,,4740.08
1057,Nykaa Naturals,Personal Care,Body Lotion,414.7
1058,Nivea,Fragrance,Deodorant,3623.02
1059,Nykaa Naturals,Skincare,Hair Mask,3827.63
1060,Pond's,,Sanitizer,58.63
1061,The Body Shop,,Mask,1002.43
1062,Maybelline,Makeup,Hair Mask,1536.37
1063,L'Oreal,Personal Care,Hair Mask,4821.58
1064,Himalaya,Haircare,Hair Mask,2654.7
1065,Pond's,Haircare,Soap,4874.09
1066,Maybelline,Makeup,Shampoo,311.8
1067,WOW Skin Science,Fragrance,Conditioner,1001.64
1068,Maybelline,Skincare,Hair Mask,280.31
1069,Pond's,Fragrance,Shampoo,4518.42
1070,Nivea,Personal Care,Body Mist,3108.32
1071,Mamaearth,Haircare,Soap,1586.67
1072,,Makeup,Mascara,750.91
1073,Forest Essentials,Makeup,Sanitizer,2318.59
1074,Lakme,Fragrance,Mask,1112.45
1075,Nivea,Personal Care,Conditioner,4613.34
1076,Maybelline,Haircare,Body Mist,770.25
1077,Forest Essentials,Personal Care,Body Mist,1659.95
1078,L'Oreal,Makeup,Shampoo,4465.7
1079,Maybelline,Haircare,Shampoo,1437.69
1080,Pond's,Skincare,,68.49
1081,L'Oreal,,Foundation,1536.21
1082,Pond's,Fragrance,Compact,2478.83
1083,Forest Essentials,Fragrance,Serum,3081.23
1084,The Body Shop,,Body Mist,2163.9
1085,,Haircare,Compact,1735.32
1086,Forest Essentials,Haircare,Lipstick,2448.11
1087,Pond's,Fragrance,Oil,1069.94
1088,Himalaya,Makeup,Moisturizer,4871.9
1089,Nivea,Personal Care,Mascara,1278.95
1090,,Makeup,Sanitizer,1793.94
1091,The Body Shop,Makeup,Handwash,2079.28
1092,Mamaearth,Personal Care,Handwash,3229.32
1093,Himalaya,Fragrance,Lipstick,4217.35
1094,Nivea,Fragrance,Body Mist,
1095,Pond's,Haircare,Deodorant,4846.47
1096,,Haircare,Body Lotion,1651.54
1097,Forest Essentials,Haircare,Body Mist,3603.05
1098,Lakme,Haircare,Face Wash,2825.2
1099,Forest Essentials,Makeup,,4338.69
1100,L'Oreal,,Lipstick,2932.64
1101,,Fragrance,,4150.31
1102,Pond's,Makeup,Mask,1413.05
1103,Nykaa Naturals,Haircare,Eyeliner,1710.33
1104,Himalaya,Skincare,,1233.46
1105,Himalaya,Personal Care,Foundation,2550.21
1106,Biotique,Haircare,Hair Mask,802.77
1107,Himalaya,Personal Care,Serum,3979.22
1108,Himalaya,Haircare,Serum,913.2
1109,Lakme,Skincare,,1892.61
1110,Himalaya,Fragrance,Sunscreen,2755.92
1111,Mamaearth,Haircare,Handwash,3551.37
1112,WOW Skin Science,Skincare,Oil,4926.08
1113,,Makeup,Serum,4346.92
1114,Nykaa Naturals,Haircare,Moisturizer,3853.15
1115,Forest Essentials,Fragrance,Eyeliner,1166.33
1116,Mamaearth,Fragrance,Mascara,1570.84
1117,The Body Shop,Personal Care,Mask,1572.02
1118,Nykaa Naturals,,Body Mist,3602.83
1119,Nivea,,Conditioner,3620.77
1120,Nivea,Haircare,Mascara,964.48
1121,Forest Essentials,Makeup,Sanitizer,1918.02
1122,Himalaya,Fragrance,Moisturizer,217.15
1123,L'Oreal,Fragrance,Soap,1412.86
1124,Himalaya,Skincare,Body Mist,1912.63
1125,Nykaa Naturals,Skincare,Mascara,4658.61
1126,Mamaearth,Fragrance,Compact,1996.31
1127,Forest Essentials,Personal Care,Sunscreen,2581.17
1128,Biotique,Fragrance,Sunscreen,1916.18
1129,Mamaearth,,Face Wash,3218.35
1130,WOW Skin Science,Skincare,Soap,2333.75
1131,Himalaya,Personal Care,Body Lotion,1887.1
1132,Lakme,Fragrance,Moisturizer,2666.73
1133,Pond's,Makeup,Deodorant,1764.96
1134,L'Oreal,Haircare,,2179.98
1135,Mamaearth,Makeup,Conditioner,1816.2
1136,WOW Skin Science,Skincare,Moisturizer,978.25
1137,Maybelline,Skincare,Soap,2452.06
1138,Mamaearth,Makeup,Serum,2081.96
1139,Lakme,Haircare,Sanitizer,1520.61
1140,Maybelline,Fragrance,Sanitizer,196.98
1141,The Body Shop,Personal Care,Serum,1086.6
